2.255900799999999862e+01      -9.878220549673322e+04
2.274964649999998656e+01      -9.878220728566969e+04
2.294135599999999897e+01      -9.878220806155581e+04
2.313413949999998920e+01      -9.878220786730168e+04
2.332799999999999585e+01      -9.878220674093455e+04
